Date,Close,High,Low,Open,Volume
2021-05-17,502.2681579589844,510.5020621878202,494.949131977797,497.69376672074225,56270958
2021-05-18,523.3104248046875,524.2253031697306,507.7574925989538,515.076519519299,43689316
2021-05-19,518.7360229492188,523.3104146859844,516.9062662545125,522.3955363386312,28908777
2021-05-20,518.7360229492188,522.3955363386312,512.3318745177469,518.7360229492188,29709287
2021-05-21,524.2254028320312,527.8849169879268,519.6510101371618,523.3105242930574,27376731
2021-05-24,519.6510009765625,523.3105150679468,517.8212439308704,521.4807580222546,15629736
2021-05-25,533.3740234375,534.288901693825,524.2252408742495,526.9698756432247,33039911
2021-05-26,535.2037963867188,537.948431239984,531.5442832490318,537.0335529555622,18703987
2021-05-27,532.459228515625,532.459228515625,524.2253229200226,530.6294717166022,62169719
2021-05-28,539.7781982421875,541.6079548463983,532.4591718253442,537.0335633358713,29086873
2021-05-31,546.1824340820312,546.1824340820312,539.7782849386908,544.352677183934,30657474
2021-06-01,547.0972900390625,548.0121684504991,544.3526548047528,547.0972900390625,17818326
2021-06-02,544.3526611328125,548.9270532431723,542.5229042886687,548.9270532431723,21872755
2021-06-03,545.2673950195312,548.9269077377832,545.2673950195312,548.9269077377832,21077164
2021-06-04,544.3526611328125,544.3526611328125,539.7782690224527,540.6931474445247,15756180
2021-06-07,541.6079711914062,544.3526061805519,533.3740662239693,543.4377278508366,17077625
2021-06-08,538.8634643554688,544.3527356392257,537.948585808176,539.7783429027616,13396324
2021-06-09,536.118896484375,537.9486538102602,533.3742604955471,536.118896484375,20023490
2021-06-10,548.01220703125,548.01220703125,537.0336653211081,540.6931792244887,28527745
2021-06-11,550.7567749023438,551.6716532659689,548.9270181750934,550.7567749023438,24227710
2021-06-15,557.160888671875,557.160888671875,554.4162537523091,555.331132058831,26012250
2021-06-16,553.5013427734375,556.2459775309917,553.5013427734375,556.2459775309917,25856919
2021-06-17,556.7167358398438,556.7167358398438,549.3673399871725,552.1233634319242,22872361
2021-06-18,553.9608154296875,558.5541886919569,552.1234661247797,558.5541886919569,32652017
2021-06-21,535.587158203125,545.6925762824293,535.587158203125,542.0178787990459,44279632
2021-06-22,530.9939575195312,540.1807041894193,530.9939575195312,537.424680188453,27823974
2021-06-23,546.6112060546875,549.3672289423582,533.7497659122242,535.5871145040047,34392376
2021-06-24,542.01806640625,549.3674639168432,540.1807170286017,549.3674639168432,16524230
2021-06-25,542.9366455078125,549.3673671974144,541.0992964536406,549.3673671974144,18841696
2021-06-28,542.01806640625,542.01806640625,538.3433676509534,542.01806640625,15028407
2021-06-29,546.6112060546875,549.3672289423582,542.9365088711265,549.3672289423582,28659610
2021-06-30,546.6112060546875,550.2859032382485,546.6112060546875,550.2859032382485,24883853
2021-07-01,544.77392578125,548.448623425643,542.9365769590536,547.5299490145447,18250994
2021-07-02,540.1805419921875,544.7739139479035,539.2618676010444,542.0178907744739,18322419
2021-07-05,542.9366455078125,548.4486926703283,540.1806219265546,540.1806219265546,28836816
2021-07-06,543.8554077148438,547.5301064156197,541.0993836892618,546.6114317404257,12997112
2021-07-07,545.692626953125,545.692626953125,540.1805802162247,542.0179291285248,16966158
2021-07-08,540.1805419921875,546.6112627301898,540.1805419921875,546.6112627301898,21140426
2021-07-09,536.5059814453125,537.4246560710751,532.8312829422624,534.6686321937875,29029415
2021-07-12,544.77392578125,548.448623425643,542.0179025479553,546.6112746034464,31304547
2021-07-13,557.635498046875,558.5541726729818,550.28610103802,551.2047756641268,52540315
2021-07-14,563.1473388671875,564.9846874442419,558.5539674245514,563.1473388671875,38418875
2021-07-15,564.066162109375,564.066162109375,558.5541149226384,563.1474875782523,22012834
2021-07-16,541.0993041992188,546.611351440637,540.1806296589824,542.9366532796915,57970545
2021-07-19,534.6685791015625,536.50592817064,530.9938809634074,535.5872536361012,40644341
2021-07-20,533.7498779296875,536.5059013957616,531.9125289523047,531.9125289523047,15354333
2021-07-21,537.4247436523438,538.3434184278178,532.8313697749733,538.3434184278178,25828732
2021-07-22,542.9366455078125,545.6926690890705,539.2619473994686,541.0992964536406,26058172
2021-07-23,537.4247436523438,543.8554670806624,535.5873941013956,543.8554670806624,15271451
2021-07-26,532.8312377929688,542.9366578200768,532.8312377929688,542.9366578200768,21619179
2021-07-27,532.8312377929688,536.5059359846445,532.8312377929688,533.7499123408877,17785992
2021-07-28,531.9127197265625,531.9127197265625,526.400670817479,529.1566952720207,36158305
2021-07-29,535.587158203125,537.4245069448167,530.0751119780499,537.4245069448167,23224896
2021-07-30,532.8312377929688,534.6685868888065,530.993888697131,533.7499123408877,18999281
2021-08-02,542.01806640625,542.01806640625,532.8313195180085,535.587343584481,23482491
2021-08-03,545.692626953125,545.692626953125,542.0179291285248,545.692626953125,22747702
2021-08-04,547.530029296875,549.3673783884752,545.6926802052748,549.3673783884752,20313271
2021-08-05,547.530029296875,549.3673783884752,544.7740056594746,549.3673783884752,15116242
2021-08-06,542.9366455078125,547.5300181432424,540.1806219265546,547.5300181432424,13687213
2021-08-09,546.6112060546875,546.6112060546875,535.5871145040047,542.0178345752363,17390951
2021-08-10,542.9366455078125,547.5300181432424,541.0992964536406,547.5300181432424,17190865
2021-08-11,542.01806640625,542.01806640625,537.4246929621293,542.01806640625,19969687
2021-08-12,538.34326171875,540.180610734855,536.5059127026451,538.34326171875,15444622
2021-08-13,533.7498779296875,537.4245758844529,531.9125289523047,537.4245758844529,22524428
2021-08-16,536.5059814453125,538.3433306968376,530.9939336907374,534.6686321937875,19315705
2021-08-17,536.5059814453125,536.5059814453125,536.5059814453125,536.5059814453125,0
2021-08-18,527.3192138671875,528.2378884558063,519.9698171582372,521.8071663354748,43716164
2021-08-19,513.5390625,526.4005059257603,513.5390625,526.4005059257603,38868947
2021-08-20,507.1083984375,517.213819420856,506.18972380264944,514.4577955163044,45614061
2021-08-23,519.9697875976562,525.481834816006,513.5390658429149,514.4577403793065,33685159
2021-08-24,525.4818725585938,528.2378963657192,524.5631979562186,527.3192217633441,24844800
2021-08-25,537.4247436523438,537.4247436523438,527.3193211221287,531.9126949994992,27504657
2021-08-26,545.692626953125,553.9606970584754,542.9366035846749,552.1233481461753,43822008
2021-08-27,550.2860717773438,551.2047463546014,544.7740243137977,547.5300480455708,27105651
2021-08-30,555.7981567382812,555.7981567382812,550.2861089028603,553.0421328205707,36575609
2021-08-31,564.066162109375,564.066162109375,549.3673696114108,554.8794167981474,52721470
2021-09-01,563.1473388671875,564.0660131557147,558.5539674245514,564.0660131557147,30092045
2021-09-02,557.635498046875,564.98489505573,557.635498046875,563.1475458035163,24112463
2021-09-03,569.5782470703125,569.5782470703125,560.3915011498236,560.3915011498236,51562454
2021-09-06,579.6837768554688,586.114500212027,570.4970292032426,572.3343787336879,55589014
2021-09-07,572.3342895507812,582.4397103935719,572.3342895507812,582.4397103935719,26526056
2021-09-08,568.6594848632812,576.0088804673301,562.2287637097385,571.4155082147996,37817737
2021-09-09,568.6594848632812,569.5781593137873,560.3914148087263,562.2287637097385,18735512
2021-09-10,571.4154052734375,572.334079558443,564.0660109933933,564.9846852783988,16304725
2021-09-13,564.9847412109375,569.5781130907012,563.1473924590321,568.6594387147485,15198774
2021-09-14,563.1473388671875,567.7407103098236,562.2286645786603,567.7407103098236,14441901
2021-09-15,557.635498046875,563.1475458035163,557.635498046875,560.3915219251957,23433501
2021-09-16,553.7132568359375,560.1732448323568,552.7904014078777,556.4818231201172,22467022
2021-09-17,553.7132568359375,562.9418111165364,552.7904014078777,553.7132568359375,40717715
2021-09-22,540.79345703125,543.5620242174168,538.0248898450832,540.79345703125,40642293
2021-09-23,542.638916015625,547.2531925123566,542.638916015625,542.638916015625,21696296
2021-09-24,551.8677368164062,551.8677368164062,544.4848908389292,545.4077465861138,16736973
2021-09-27,555.5589599609375,555.5589599609375,547.25326122398,553.7132491305025,19464241
2021-09-28,548.1761474609375,550.0218583951494,546.3304365267255,549.0990029280434,16707080
2021-09-29,535.2562255859375,538.0247922700026,532.4876589018724,535.2562255859375,49310524
2021-09-30,535.2562255859375,539.8705033927129,530.6419477791621,535.2562255859375,30465107
2021-10-01,529.7190551757812,534.3333326598909,526.9504886853155,534.3333326598909,36704493
2021-10-04,527.8734130859375,530.6419799377868,525.1048462340882,529.7191243205037,20957803
2021-10-05,527.8734130859375,527.8734130859375,516.7991456785402,518.6448569131064,33824024
2021-10-06,526.9505004882812,529.7190670407591,521.4133673833255,528.7962115232665,32508846
2021-10-07,535.2562255859375,537.1019367086476,527.873381095097,530.6419477791621,27933054
2021-10-08,530.6419067382812,538.0247506581181,528.796195758322,537.1018951681385,18279079
2021-10-12,530.6419067382812,530.6419067382812,520.4904963485054,526.0276292883831,26522907
2021-10-13,526.9505004882812,530.6419225582517,526.0276449707886,527.8733560057739,18914374
2021-10-14,528.7962036132812,534.3333366354099,528.7962036132812,534.3333366354099,13916927
2021-10-15,553.7132568359375,553.7132568359375,540.793280843099,546.3304134114584,53150216
2021-10-18,544.4848022460938,557.4047806044757,544.4848022460938,557.4047806044757,19158568
2021-10-19,553.7132568359375,553.7132568359375,547.2532688395182,551.8675459798177,17386359
2021-10-20,551.8677368164062,557.404871299514,550.9448810692217,556.4820155523294,16372520
2021-10-21,550.021728515625,556.481715259936,549.0988732664376,555.5588600107487,16169014
2021-10-22,553.7132568359375,555.5589676920573,548.1761242675781,553.7132568359375,13995403
2021-10-25,547.2532958984375,550.9447177931993,544.4847294773662,550.9447177931993,16785568
2021-10-26,552.7904663085938,553.7133218450022,547.2533330901438,549.0990441629605,19998808
2021-10-27,552.7904663085938,552.7904663085938,548.1761886265521,551.8676107721855,14961858
2021-10-28,549.09912109375,551.8676880908614,545.4076984309348,551.8676880908614,16570044
2021-10-29,544.4848022460938,550.0219358282575,543.5619466490665,549.0990802312301,25763960
2021-11-01,544.4848022460938,547.2533690371756,544.4848022460938,545.4076578431211,16089351
2021-11-02,546.3304443359375,550.9447217374235,544.4847333753431,548.1761552965319,15192404
2021-11-03,546.3304443359375,550.9447217374235,546.3304443359375,550.9447217374235,10224009
2021-11-04,541.7161254882812,548.1761133561142,539.8704146689004,546.3304025367333,17932145
2021-11-05,553.7132568359375,553.7132568359375,549.098979695638,551.8675459798177,33270827
2021-11-08,555.5589599609375,555.5589599609375,551.8675383000675,553.7132491305025,19752355
2021-11-09,563.86474609375,569.4018794432794,562.9418905354951,563.86474609375,39538660
2021-11-10,564.7876586914062,564.7876586914062,561.09623608558,563.8648030399497,16027674
2021-11-11,559.25048828125,559.25048828125,553.7133547339109,553.7133547339109,18463848
2021-11-12,557.4048461914062,563.8648361307106,555.5591347801765,562.9419804250957,15821327
2021-11-15,561.09619140625,563.8647581401624,560.1733358282793,562.0190469842208,15551452
2021-11-16,562.94189453125,564.7876056608607,561.0961834016393,564.7876056608607,20917108
2021-11-17,562.94189453125,567.5561723552767,561.0961834016393,567.5561723552767,19717852
2021-11-18,565.7103881835938,566.633243629244,560.1732555096924,565.7103881835938,20030651
2021-11-19,570.32470703125,574.9389845962278,569.4018515182544,574.0161290832322,35554348
2021-11-22,567.5560913085938,570.3246576076601,567.5560913085938,570.3246576076601,20312168
2021-11-23,564.7876586914062,567.5562256457758,563.8648030399497,567.5562256457758,19431694
2021-11-24,556.4817504882812,564.787448256763,555.5588951806722,564.787448256763,20391940
2021-11-25,556.4817504882812,560.1731717187176,554.636039873063,558.3274611034994,11888265
2021-11-26,550.021728515625,554.6360047615615,546.3303075188758,551.8674390139995,26588102
2021-11-29,547.2532958984375,551.8675732668897,545.4075849510566,548.176151372128,23379558
2021-11-30,550.021728515625,553.7131495123741,545.4074522696885,550.9445837648123,62021697
2021-12-01,553.7132568359375,556.4818231201172,548.1761242675781,550.0218351236979,21403404
2021-12-02,567.5560913085938,567.5560913085938,555.5589706793064,558.3275369783728,45125742
2021-12-03,561.09619140625,566.6333248740749,559.2504802503084,566.6333248740749,23045832
2021-12-06,553.7132568359375,562.0189556884766,553.7132568359375,556.4818231201172,23589363
2021-12-07,560.1732788085938,560.1732788085938,550.9447239682545,555.5590013884241,18606530
2021-12-08,555.5589599609375,566.6332249435476,555.5589599609375,566.6332249435476,20801543
2021-12-09,561.09619140625,561.09619140625,555.5590579384252,559.2504802503084,11039070
2021-12-10,558.32763671875,561.0962035123966,555.5590699251032,558.32763671875,10497451
2021-12-13,554.63623046875,562.9419310914101,554.63623046875,562.0190754666701,17711657
2021-12-14,552.7904663085938,553.7133218450022,550.944755235777,551.8676107721855,22579034
2021-12-15,553.7132568359375,554.6361122639973,550.0218351236979,550.9446905517578,21827730
2021-12-16,560.8984375,560.8984375,557.1900180785124,560.8984375,21809022
2021-12-17,562.75244140625,562.75244140625,555.3356052756899,557.1898143083299,24105733
2021-12-20,554.4087524414062,562.7526968761431,554.4087524414062,562.7526968761431,21381070
2021-12-21,553.4815673828125,556.2628817917714,551.62735777684,553.4815673828125,17001461
2021-12-22,556.2626953125,557.1897998046875,554.408486328125,554.408486328125,9831802
2021-12-23,561.8255004882812,563.6797100608499,558.117081343144,562.7526052745656,16654439
2021-12-24,559.9713134765625,564.6068375947459,559.9713134765625,561.8255231238359,11059689
2021-12-27,561.8255004882812,565.5339196334185,559.9712909157126,559.9712909157126,16259872
2021-12-28,570.1693725585938,570.1693725585938,565.5338492044589,565.5338492044589,33892718
2021-12-29,571.0965576171875,573.8778720211674,569.2423480145343,570.169452815861,24518766
2021-12-30,570.1693725585938,574.8048959127286,570.1693725585938,573.8777912419016,19681276
2022-01-03,585.0030517578125,585.9301564357171,572.9506909450525,573.8777956229571,69089158
2022-01-04,608.1807250976562,608.1807250976562,597.0554679312357,597.9825726951041,79434666
2022-01-05,602.6181640625,620.2331565504808,598.9097445913462,620.2331565504808,69593809
2022-01-06,597.0555419921875,598.9097517499272,589.6387029612287,591.4929127189683,53210211
2022-01-07,587.7843017578125,598.9095566806733,585.9300926040023,596.1282429499581,38249908
2022-01-10,596.12841796875,597.9826276669421,581.2947403832135,582.2218452323094,38289770
2022-01-11,603.5452270507812,603.5452270507812,592.4199694092922,598.9097030334941,33196585
2022-01-12,611.88916015625,611.88916015625,602.6181122750947,609.1078457919034,38860063
2022-01-13,612.8162841796875,613.7433889969034,607.2536552763924,610.0349697280399,38137411
2022-01-14,623.014404296875,623.9415090651739,612.8162518455869,623.9415090651739,95200777
2022-01-17,633.2125854492188,637.8481095008235,628.5770613976139,635.0667950698606,59614236
2022-01-18,613.7432861328125,631.3582747076214,613.7432861328125,628.5769607221252,43593330
2022-01-19,606.3265380859375,611.8891668757167,603.5452236910478,604.4723284893444,40381333
2022-01-20,603.5452270507812,609.1078558715258,598.9097030334941,602.6181222473239,46474584
2022-01-21,594.2740478515625,598.9095708457245,590.565629456233,597.0553616480597,49577684
2022-01-24,605.3992919921875,607.2535011560227,590.5656186815061,592.4198278453413,47134502
2022-01-25,594.2740478515625,597.982466246892,591.4927340550654,596.1282570492273,52318736
2022-01-26,589.638671875,594.2741960249607,588.7115670450079,588.7115670450079,29957189
2022-02-07,588.7116088867188,597.0555529496801,585.0031893031803,597.0555529496801,56836469
2022-02-08,582.2218017578125,597.9825830155877,582.2218017578125,597.9825830155877,39718217
2022-02-09,586.8572387695312,590.5656573399548,584.0759248417136,588.7114480547431,30048791
2022-02-10,601.6909790039062,601.6909790039062,590.5657220731715,592.4199315616272,34587133
2022-02-11,602.6181640625,602.6181640625,595.2013251201923,598.9097445913462,26723278
2022-02-14,590.565673828125,594.274092502085,588.7114644911451,593.346987833595,27826382
2022-02-15,586.8572387695312,592.4198666251666,586.8572387695312,586.8572387695312,21970460
2022-02-16,598.90966796875,598.90966796875,593.3470394736842,597.9825632195723,25191741
2022-02-17,597.9826049804688,598.9097097943919,594.2741857247759,597.0555001665455,18135080
2022-02-18,590.565673828125,592.419883165105,589.638569159635,591.492778496615,20804191
2022-02-21,585.9302978515625,589.6387174582179,585.9302978515625,586.8574027532263,23797502
2022-02-22,581.2944946289062,584.0758080003365,579.4402857146194,582.2215990860497,34086593
2022-02-23,579.4405517578125,583.1489712890625,577.5863419921875,578.513446875,31953054
2022-02-24,559.9713134765625,573.8778858311128,559.9713134765625,572.9507810074762,73663161
2022-02-25,559.9713134765625,564.6068375947459,556.2628941820158,556.2628941820158,89012516
2022-03-01,559.9713134765625,565.5339424183827,555.3357893583791,555.3357893583791,66720867
2022-03-02,557.1900024414062,560.89842175882,556.2628976120528,557.1900024414062,40693457
2022-03-03,558.1170654296875,562.7525892289374,557.1899606698375,559.0441701895375,33792420
2022-03-04,551.62744140625,553.4816512933298,548.8461265756303,551.62744140625,55917115
2022-03-07,534.0123291015625,538.6478527916802,533.0852243635389,537.7207480536566,86496560
2022-03-08,521.9599609375,528.4496940219805,520.1057514847913,520.1057514847913,79029914
2022-03-09,526.5955200195312,531.2310439633652,525.6684152307645,525.6684152307645,52155415
2022-03-10,544.21044921875,546.0646585857645,539.5749258012138,542.3562398517355,45630467
2022-03-11,533.0852661132812,539.5749997877039,532.1581613026494,538.647894977072,38943098
2022-03-14,530.3038940429688,534.9394175922954,530.3038940429688,532.1581034626994,33919577
2022-03-15,517.324462890625,521.9599867516521,517.324462890625,521.0328819794468,74092231
2022-03-16,519.8865966796875,526.4084715484291,517.0915074502268,525.4767751386089,43438327
2022-03-17,542.247314453125,543.1790108697112,535.7254395370221,538.5205287867805,60959900
2022-03-18,541.3155517578125,542.2472480603217,536.6570702452668,542.2472480603217,46242430
2022-03-21,545.9741821289062,548.7692717985082,543.1790924593043,543.1790924593043,21400273
2022-03-22,543.178955078125,545.9740440407911,537.5887771527927,537.5887771527927,20246949
2022-03-23,549.7008666992188,549.7008666992188,545.974081162275,549.7008666992188,25902069
2022-03-24,550.6326293945312,551.5643258909687,545.0424504159066,546.9058434087815,20060758
2022-03-25,557.1546020507812,557.1546020507812,554.3595120739378,556.2229053918335,26122381
2022-03-28,544.1107177734375,545.9741106425246,540.3839320352632,541.3156284698068,26391576
2022-03-29,548.7692260742188,548.7692260742188,544.1107436797007,545.974136637508,14892032
2022-03-30,559.0177001953125,559.0177001953125,556.2226116943359,558.0860040283203,41230239
2022-03-31,556.2227783203125,560.8812605508009,553.4276889820195,560.8812605508009,22700114
2022-04-01,548.7692260742188,548.7692260742188,544.1107436797007,545.0424401586043,29732696
2022-04-06,538.5206298828125,540.384023065798,535.7255401083343,538.5206298828125,37645873
2022-04-07,527.340087890625,533.861961769131,527.340087890625,531.998569232415,42904743
2022-04-08,528.2719116210938,531.0670011005705,527.3402151279348,528.2719116210938,28024587
2022-04-11,519.8865966796875,527.3401679582494,519.8865966796875,524.5450787287887,36820094
2022-04-12,518.9549560546875,525.476831624495,514.2964735048249,516.15986652477,30671407
2022-04-13,533.8619995117188,536.6570885143979,524.5450361694549,525.4767325036812,35865970
2022-04-14,533.8619995117188,538.5204811828506,533.8619995117188,537.5887848486243,19056590
2022-04-15,523.6134033203125,527.3401891090691,522.6817068731233,523.6134033203125,28253360
2022-04-18,522.6817016601562,527.3401838496408,519.8866123464655,520.8183087843624,15800959
2022-04-19,526.4083862304688,530.1351712657287,524.5449937128387,527.3400824892838,16614705
2022-04-20,531.0670166015625,531.0670166015625,523.6134444387335,531.0670166015625,27606307
2022-04-21,526.4083862304688,531.9985637833587,526.4083862304688,531.9985637833587,18383650
2022-04-22,519.8865966796875,520.8182930895077,518.9549002698673,519.8865966796875,29283846
2022-04-25,509.6380615234375,514.2965447183501,508.706364884455,512.433151440385,43389591
2022-04-26,508.7063293457031,513.3648122151692,506.84293619791663,512.433115641276,35825421
2022-04-27,490.07232666015625,495.6625052912607,490.07232666015625,493.7991124142259,55941533
2022-04-28,494.7307434082031,495.66243972347286,487.27717288604566,493.79904709293345,45380836
2022-04-29,501.25262451171875,509.637891464517,498.45753552745265,509.637891464517,36664644
2022-05-03,494.7307434082031,503.1160102456303,493.79904709293345,501.25261761509097,26317509
2022-05-04,497.5259094238281,500.3209988026137,493.7991235854474,496.59421296423295,16569622
2022-05-05,504.9794616699219,506.8428545174124,502.18437239868615,505.9111580936671,20374772
2022-05-06,491.9356994628906,494.7307886643843,490.07230666189486,491.9356994628906,32467268
2022-05-09,484.482177734375,488.2089637169471,484.482177734375,487.27726722130404,23709774
2022-05-10,482.6187438964844,483.55044031327293,470.5066904782328,471.4383868950214,41679907
2022-05-11,485.413818359375,490.0723003014035,482.6187291941578,482.6187291941578,27157254
2022-05-12,470.50665283203125,482.61870528117265,470.50665283203125,480.75531259668935,32532963
2022-05-13,476.09686279296875,478.8919520070175,471.43838076955416,472.37007717423705,29074177
2022-05-16,484.482177734375,488.2089637169471,482.61878474308895,485.413874230018,21163106
2022-05-17,493.7991027832031,496.5941920442401,484.48213857974645,485.4138350000921,24496974
2022-05-18,501.25262451171875,504.0477134959848,497.52583919936393,504.0477134959848,30568176
2022-05-19,486.3454895019531,491.0039712021634,484.48209682186905,487.2771858419952,29019751
2022-05-20,493.7991027832031,495.6624956238944,487.27722784078344,488.2089242611291,22651205
2022-05-23,491.9356994628906,497.52587786587804,491.9356994628906,496.59418146538013,17054170
2022-05-24,484.482177734375,494.7308391864483,484.482177734375,493.7991426908053,17802308
2022-05-25,488.2089538574219,492.8674362415576,484.4821679501133,486.3455609037676,22176476
2022-05-26,478.8919982910156,489.1406597330412,477.960301796286,487.27726674358206,28327403
2022-05-27,493.7991027832031,493.7991027832031,486.3455314204378,488.2089242611291,27866643
2022-05-30,509.6380615234375,509.6380615234375,500.32109513361235,501.25279177259483,34476433
2022-05-31,521.75,521.75,503.1160714285714,504.97946428571424,72405873
2022-06-01,511.50128173828125,517.0914596807761,510.56958541453207,512.4329780620303,29155176
2022-06-02,503.1160583496094,507.774540371365,503.1160583496094,506.8428439670139,21420890
2022-06-06,503.1160583496094,506.8428439670139,501.2526655409071,504.0477547539605,17615003
2022-06-07,498.4576110839844,501.252700491932,495.6625216760368,498.45761108398443,19497532
2022-06-08,506.84283447265625,507.77453085955455,501.25265615126665,502.18435253816494,18835521
2022-06-09,504.0478515625,504.9795481457948,500.3210652293207,501.2527618126155,16338602
2022-06-10,493.7991027832031,496.5941920442401,492.8674063628574,493.7991027832031,21357130
2022-06-13,480.75531005859375,483.5503990705623,479.8236137212709,482.61870273323945,32854092
2022-06-14,477.9602355957031,478.8919319613867,472.37005740160134,472.37005740160134,36304444
2022-06-15,474.2334899902344,479.82366865416645,473.30179354624573,473.30179354624573,35680283
2022-06-16,475.872802734375,483.36686261995567,474.9360452486774,482.4301051342581,26909199
2022-06-17,469.3155517578125,471.18906693449037,467.4420365811346,467.91041537530407,43566737
2022-06-20,466.50518798828125,470.2522176106771,463.6949157714844,468.3787027994792,34209693
2022-06-21,473.0625305175781,473.0625305175781,467.4419856005376,469.31550057288445,33223685
2022-06-22,463.2265625,471.189000884732,463.2265625,469.31548597067746,31034893
2022-06-23,454.79571533203125,462.2897744930122,454.32733663446993,460.8846384003283,43548940
2022-06-24,455.7325744628906,461.3531200883323,454.79581685865037,458.54284727561145,27911980
2022-06-27,466.9736022949219,473.9992833725787,464.1633298638592,464.6317086023696,37909718
2022-06-28,466.03692626953125,468.37882037138814,464.63178980841707,464.63178980841707,15274062
2022-06-29,459.94793701171875,466.973618330635,459.94793701171875,464.63172455766295,30533789
2022-06-30,445.8965148925781,455.73246742697324,445.8965148925781,453.858952658517,46311432
2022-07-01,424.8195495605469,444.0230793642761,423.8827920091454,441.6811854857725,61744377
2022-07-04,412.1732482910156,422.9459581895308,412.1732482910156,414.9835204384544,52445919
2022-07-05,417.7938537597656,422.9460201177896,405.61600600443614,421.0725050785082,50084244
2022-07-06,407.9579162597656,419.1990069488981,407.4895374810518,414.0468403830457,40549763
2022-07-07,428.56658935546875,429.97172571401126,410.76819548059683,414.04684698386274,48151202
2022-07-08,437.46575927734375,440.74441057813755,432.31359294752497,440.2760318208813,37897895
2022-07-11,432.781982421875,440.74442149240735,431.8452248841653,438.4025276481331,21941710
2022-07-12,421.0723876953125,429.03482439255424,421.0723876953125,429.03482439255424,23036423
2022-07-13,440.744384765625,443.0862784147516,436.52897619719715,440.744384765625,44035695
2022-07-14,444.9598083496094,447.30170207776524,433.71871845446134,436.52899092824833,31936258
2022-07-15,461.3529968261719,462.7581328571145,446.8332578397644,450.5802872556115,51846909
2022-07-18,464.163330078125,466.97360251048497,457.60602773595167,464.163330078125,39179575
2022-07-19,459.94793701171875,461.82145203009645,455.73252822036903,456.6692857295578,19874865
2022-07-20,463.6949768066406,471.18903703785907,460.4163254554826,470.2522795089568,35436652
2022-07-21,469.3155517578125,469.3155517578125,462.75824863943984,464.63176381611777,22285593
2022-07-22,471.1890869140625,473.062602170182,468.3788140298832,473.062602170182,25216400
2022-07-25,467.910400390625,471.1890518448136,466.50526405311564,468.3787791697948,15245346
2022-07-26,463.6949768066406,467.91038568670103,459.94794669103146,467.91038568670103,18024265
2022-07-27,470.2522888183594,470.2522888183594,459.9479557964432,462.75822843878393,17166365
2022-07-28,469.3155517578125,476.80961246452404,467.4420365811346,476.80961246452404,33844011
2022-07-29,476.8096008300781,477.74635839555964,472.12581300267067,475.87284326459667,29045617
2022-08-01,472.12579345703125,475.8728235638331,468.3787633502294,473.9993085104322,24117969
2022-08-02,460.88470458984375,464.6317347084603,457.6060532360542,462.75821964915207,39838155
2022-08-03,469.3155517578125,469.3155517578125,461.8214910511009,462.75824863943984,27603474
2022-08-04,468.37884521484375,471.1891182861328,463.6950567626953,467.44208752441403,26027618
2022-08-05,483.3669128417969,483.3669128417969,474.93609459455627,476.8096097606097,32784279
2022-08-08,479.6198425292969,482.430115044117,476.8095700144768,477.7463275194168,19333128
2022-08-09,477.7463684082031,478.6831259933172,472.1258228975184,474.93609565286073,21164373
2022-08-10,468.37884521484375,471.1891182861328,467.9104663696289,468.37884521484375,20861380
2022-08-11,481.493408203125,481.493408203125,477.7463777890929,480.55665059961694,23740033
2022-08-12,484.3036804199219,485.2404380222815,481.49340761284304,482.43016521520263,19535923
2022-08-15,489.9241027832031,490.8608601499014,486.17707331641,487.1138306831083,21273166
2022-08-16,491.7976989746094,492.7344564964658,489.92418393089656,492.7344564964658,20720414
2022-08-17,493.6711730957031,493.6711730957031,488.0506284304769,490.86090076309,27143102
2022-08-18,487.11395263671875,488.05071023794324,486.1771950354943,487.11395263671875,17831084
2022-08-19,486.1771545410156,489.92418463381733,484.3036394946148,486.1771545410156,14022812
2022-08-22,479.6198425292969,481.49335753917694,477.7463275194168,478.68308502435684,11494000
2022-08-23,472.12579345703125,473.9993085104322,470.2522784036303,471.1890359303308,19191108
2022-08-24,471.1890869140625,475.8728750543613,471.1890869140625,472.12584454212225,14363212
2022-08-25,475.872802734375,477.74631770577014,472.1257727915846,473.06253027728224,9357138
2022-08-26,479.6198425292969,482.430115044117,478.68308502435684,480.5566000342369,12914846
2022-08-29,466.9736022949219,470.2522534644951,464.6317086023696,465.56846607939053,26590824
2022-08-30,464.6317138671875,468.3787438177293,464.6317138671875,466.0368500986407,24214535
2022-08-31,473.0625305175781,473.0625305175781,460.8846831973236,460.8846831973236,39357089
2022-09-01,459.47955322265625,464.1633407172807,459.0111744731938,463.69496196781824,39168672
2022-09-02,454.327392578125,458.5428013752416,454.327392578125,457.1376651095361,29982959
2022-09-05,455.2641296386719,457.13764457545653,453.3906147018872,454.32737217027955,15903415
2022-09-06,458.0744323730469,460.41632619908495,455.7325385470088,457.60605360783927,16700285
2022-09-07,442.6179504394531,447.77011705832507,442.1495716559193,446.83335949125745,34678562
2022-09-08,444.9598083496094,444.9598083496094,442.1495358758224,443.0862933670847,27931552
2022-09-12,455.7325744628906,459.94798368197183,454.32743805653024,454.32743805653024,21597212
2022-09-13,461.8214416503906,463.6949566266599,459.9479266741213,463.6949566266599,16507036
2022-09-14,449.64361572265625,451.9855095545451,445.8965855916341,448.23847942352296,22645714
